,title_g,description_g,manufacturer_g,price_g,id_g
799,emc securid appl mnt - entupg /ext 22mo per u 1005-150 - app0001500ue22,,,17.0,http://www.google.com/base/feeds/snippets/18389544592897632001
800,adobe software 22070152 after effects 6.5 pbupgrd,adobe after effects pb 6.5 win upgrade.standard to pro v6.5 upgrademodel- adbcd36149wi vendor- adobe software features- after effects 6.5 pro for windows- upgrade version upgrade after effects standard to after effects pro 6.5. the essential tool ...,,507.0,http://www.google.com/base/feeds/snippets/18430621475529168165
801,classics the: the piano (audio book),a new worldwide audio standard for classical music! the high definition classics recordings produce an indescribable depth of sound. enjoy the lush classical sounds and dynamic interpretations of the piano an innovative 4-volume 16-disc audio ...,,29.95,http://www.google.com/base/feeds/snippets/13790583229215655168
802,sony media manager for psp (98598),key features: share digital content transfer photos and video ...,,24.99,http://www.google.com/base/feeds/snippets/10471177135649344162
803,world book 2006,overview with over 87 years of experience and a global reputation for unsurpassed excellence world book 2006 is firmly established as the premier reference source for students parents teachers and librarians. now the 1 name in reliability and ...,,17.9,http://www.google.com/base/feeds/snippets/3077454195131808819
804,babnur1111s01 brightstor arcserve backup for netware w/sp1 - ( v. 11.1 ) - version upgrade pac,computer associates international babnur1111s01 : usually ships in 24 hours : : delivering reliable recovery & backup for your distributed environment centered around novell netware backup servers this easy to use solution protects your novell ...,,379.23,http://www.google.com/base/feeds/snippets/13643822312130118109
805,encore inc monopoly 3,monopoly brings the classic board game to life! you'll be entertained for hours as you try to bankrupt your opponents and stay out of jail! system requirements: operating system: windows(r) 98/me/xp processor: pentium(r) ii 333 mhz memory: 3,,7.17,http://www.google.com/base/feeds/snippets/17476622898499473532
806,cisco security server agent (windows and solaris) 100-agent bundle,with the addition of cisco security agent endpoint security software cisco offers its customers the most comprehensive network security threat protection portfolio for securing large corporate networks.,,64821.43,http://www.google.com/base/feeds/snippets/16621550764866327052
807,encore software 10662 - hoyle jewels: swap & drop - win 98 me 2000 xp,encore software 10662 : can t decide which game to buy? hoyle jewels: swap & drop serves up two popular arcade puzzle classics in one convenient pack! system requirements: windows 98se/me/2000 sp4/xp (home & professional) sp1¹ pentium iii 450mhz ...,,7.69,http://www.google.com/base/feeds/snippets/4250686295132810758
808,microsoft h22-00301 gov open sa project svr w9x nt,gov open sa project svr w9x nt,,1995.12,http://www.google.com/base/feeds/snippets/18422068306669698354
809,aspyr media inc travelogue 360: paris,,,27.99,http://www.google.com/base/feeds/snippets/16874485945364761422
810,destineer railroad tycoon 3,system requirements: macintosh computer running osx v10.2.8 or higher 400mhz or faster processo 256mb ram 32mb or higher (nvidia geforce 2/ati radeon recommended) video card 1.2gb free hard drive space 8x cd-rom drive local area network with tcp/ip ...,,21.99,http://www.google.com/base/feeds/snippets/13871525141591734359
811,phantom efx reel deal casino shuffle master edition,reel deal casino shuffle master ed. is packed with an incredible 25 casino games featuring many of shuffle master's games that are sweeping the casino industry including let it ride crazy 4 poker triple shot and oklahoma 3-card. easily,,17.24,http://www.google.com/base/feeds/snippets/17175991674191849246
812,abacus civil air patrol - search & rescue,there are more than 64000 members of the civil air patrol. in all the cap flies more than 100000 hours each year performing important missions. the cap was formed in the early 1940s as an all-volunteer organization. today the cap continues to ...,,26.14,http://www.google.com/base/feeds/snippets/16940097910559500208
813,madison media software ssda3000 - sony sound effects series vol 1 through 10,madison media software ssda3000 : madison media software sony sound effects series vol 1 through 10 - ssda3000,,370.97,http://www.google.com/base/feeds/snippets/3518997692511645502
814,encore software 33024 - hoyle solitaire (win 98 me 2000 xp),encore software 33024 : hoyle solitaire gives you 50 different variations of solitaire and built-in tutorials to teach you the rules from the official name in gaming hoyle. system requirements: windows 98/me/2000/xp pentium processor or faster 40 ...,,8.44,http://www.google.com/base/feeds/snippets/12109861711097484827
815,punch software 20100 punch! 5 in 1 home design,total interior and exterior home design with realistic high-resolution 3d graphics! 20100 punch software,punch software,35.99,http://www.google.com/base/feeds/snippets/11023384475486845617
816,now software nuw45e1k now up-to-date & contact for windows,now up-to-date & contact offers identical functionality on both macintosh and windows platforms now up-to-date & contact is the ideal calendar and contact management solution for business schools organizations and individuals. it's available for ...,now software,114.99,http://www.google.com/base/feeds/snippets/17953929889613420408
817,cisco pgw2200 includes redundnt,v210 ac hw 9.6.1 sw 1000 sig rtus,,55706.95,http://www.google.com/base/feeds/snippets/6769931882626318801
818,sony media software discrete drums: vol.1 - sony sound series,when you need audio content you want to cut through the clutter and locate unique materials that won?t blow your budget. the sony® sound series? catalog contains over 125 royalty-free content libraries?from single instrument libraries and song,,24.91,http://www.google.com/base/feeds/snippets/17333018247606173982
819,simple movie maker,leap from camcorder photography to cinematic presentation. aa simple step with simple movie maker the novice-friendly editing software that puts you in the director's chair. effortlessly transfer your raw digital camcorder footage to your computer ...,,12.9,http://www.google.com/base/feeds/snippets/13728717906019565465
820,.mac (mac) apple,key features: publish podcasts share photos ad-free e-mail personal online storage organize activities learn about your mac ...,,99.99,http://www.google.com/base/feeds/snippets/10595032077010116055
821,global software a1055 i love the usa,i love the usa get packed! you're needed for a secret mission. and you'll track down clues from coast to coast to solve the mystery. along the way you'll relive the rich history of the east coast. whoop it up in the rollicking midwest. or explore ...,global software,11.99,http://www.google.com/base/feeds/snippets/9070775827291844765
822,csdc jc212 spanish 1-2-3 - on hand software,spanish 1-2-3 - on hand software,csdc,9.99,http://www.google.com/base/feeds/snippets/18371416588940021581
823,adobe photoshop elements 4.0 mac,system requirements: powerpc® g3 g4 or g5 processor mac os x v.10.3 or 10.4 256mb of ram 750mb of available hard-disk space 1024x768 16-bit (xga) display cd-rom drive product datasheet [pdf: 1.1mb],,79.99,http://www.google.com/base/feeds/snippets/10299611596430222322
824,onone software inc. gfs-50211 - genuine fractals 5 full 1u,onone software inc. gfs-50211 : enlarge your images over 1000% with no loss in image quality. genuine fractals 5 simply produces higher quality and sharper results than traditional scaling methods in photoshop or in any other third party product. ol ...,,148.97,http://www.google.com/base/feeds/snippets/7653075580455328736
825,microspot interiors version 3.6,system requirements: mac os x 10.2 or later 450mhz powerpc g3 processor or higher 256mb of ram (512mb strongly recommended) 520mb free disk space,,85.99,http://www.google.com/base/feeds/snippets/7150077051864937455
826,imsi design llc turbocad mac 3d,turbocad 3d is a precise cad software application that provides state of the art modeling tools without sacrificing speed and ease of use. use turbocad 3d on your macintosh to explore and develop new product concepts using a variety of 2d and 3d ...,,204.67,http://www.google.com/base/feeds/snippets/16872612252422367466
827,make finale 2007 software - educational discount music production software,finale 2007 - professional notation and score publishing software for mac os x and windows 2000/xp - educational discount for the professional composer or music publisher producing and outputting music scores and instrumental parts finale 2007 from ...,,289.95,http://www.google.com/base/feeds/snippets/17036928989465404370
828,punch software 25100 - punch! master landscape & home design - architectural - 1 user(s) - pc,punch software 25100 : punch! master landscape & home design includes an extensive sortable plantings library organized by nursery-standard zones. deck home exterior topography and other options add realism. new technology allows you to integrate ...,,45.97,http://www.google.com/base/feeds/snippets/15756558104583624199
829,andrew lloyd webber yamaha andrew lloyd webber - cats - smart pianosoft 2-disk set,this innovative software series enables your disklavier mark iii piano to perform with the world's most popular cds! using yamaha's pianosmart technology this companion diskette will magically empower your disklavier mark iii to accompany the ...,,22.13,http://www.google.com/base/feeds/snippets/18250563613228821992
830,apple iwork '06 software apple & mac software,iwork '06 software with pages 2 and keynote 3 - single client license iwork '06 includes pages 2 a powerful word processor that's perfect for everything from letters to newsletters to brochures and keynote 3 next-generation presentation software for ...,,79.0,http://www.google.com/base/feeds/snippets/3045238811380824044
831,topics presents:dinosaurs,the most engaging informative and imaginative journey back in time since the mesozoic era. from the albertosaurus to the velociraptor; the triassic period to the cretaceous these 4 cd-roms spirit you to the wondrous time when these ancient ...,,12.9,http://www.google.com/base/feeds/snippets/4188176128903497851
832,software product line engineering; a family-based software development process,software product line engineering presents a breakthrough in software engineering: the family-oriented abstraction specification and translation (fast) process. developed at lucent technologies fast enables developers to build families of systems ...,,49.95,http://www.google.com/base/feeds/snippets/2000875756858654438
833,adobe acrobat v8.0 professional for mac,system requirements powerpc or intel core duo processor mac os x v10.4.3 256mb ram (512mb recommended) 1gb free hard-disk space 1024 x 768 display resolution dvd-rom drive,,405.99,http://www.google.com/base/feeds/snippets/576657957503096211
834,qb credit card kit 3.0,quickbooks credit card kit v3.0 (2007),intuit,25.99,http://www.google.com/base/feeds/snippets/12949835105262366018
835,sims 2 open for business,system requirements: requires the full version of the sims 2 for mac os x to play. operating system: mac os x 10.3.9 or later cpu processor: powerpc g4/g5 or intel chipset cpu speed: 1.2ghz or faster memory: 256 mb or higher (512 mb recommended) ...,,34.99,http://www.google.com/base/feeds/snippets/7744548491761569898
836,warner home video - games hospital tycoon,exclusively on pc manage and maintain the hospital. make sure the patients get cured and thestaff are kept happy. do you have what it takes?,,26.33,http://www.google.com/base/feeds/snippets/17872821788401002421
837,encore inc 3d home architect landscape designer v 8.0,3d home architect® landscape design version 8 is packed with powerful design capabilities to bring your landscaping goals within reach. system requirements: windows® 98se/me/2000 sp4/xp (home and professional) sp2²; 500mhz or higher pr,,25.49,http://www.google.com/base/feeds/snippets/17149948893700452737
838,jumpstart advanced 3rd grade (pc/mac) knowledge adventure,key features: four disc set 50 skills taught learning profiler state education standards ...,,19.99,http://www.google.com/base/feeds/snippets/9463842250533836611
839,apple final cut express hd 3.5,system requirements macintosh computer with 500mhz or faster powerpc g4 or g5 (550mhz for powerbook g4) or intel core duo 512mb ram 1024-by-768 or higher resolution display agp or pci express quartz extreme graphics card mac os x v10.4.6 or later ...,,299.99,http://www.google.com/base/feeds/snippets/14415907760923977024
840,instant immers italian dlux 2.,model- topcd-80696wi vendor- topics entertainment features- instant immersion italian deluxe v2.0 your first-class journey to a new language is ready to commence with instant immersion italian deluxe v2.0 the multimedia learning collection on cd-rom ...,,36.11,http://www.google.com/base/feeds/snippets/10004325115759097777
841,mas 90(r) /mas 200(r) compatible continuous checks,compatible with mas 90(r) and mas 200(r) software.check size: 9 1/2 x 7in..,,91.59,http://www.google.com/base/feeds/snippets/14380015243565782526
842,encore software 11290 - scrabble complete - win 98 me xp,encore software 11290 : scrabble takes the world s most popular word game and adds a new dimension. try more than a dozen mini-games for quick doses of scrabble fun. system requirements: operating system: windows 98/me/xp processor: pentium ii 333 ...,,7.69,http://www.google.com/base/feeds/snippets/2084347887571442067
843,broderbund mavis beacon teaches typing deluxe17,macintosh® minimum system requirements: powerpc g3 333-mhz processor or faster mac os 9.2 mac os 10.2.2 and higher 64 mb ram for mac os 9.2 128 mb ram for mac os 10.2.8-10.3.9 256 mb ram for mac os 10.4.x 16x cd-rom drive 360 mb free hard disk ...,,36.99,http://www.google.com/base/feeds/snippets/7704167897291051109
844,instant immersion spanish 2.0 topics,key features: video instruction interactive dialogue 70+ hours of lesson 2000 visual/written terms 5-disc course test skills ...,,19.99,http://www.google.com/base/feeds/snippets/10087092539211280139
845,blank laser checks,create your own checks right in your office. convenience. can be used with any of the popular check-printing software packages so you can configure these blank checks any way you want -- change them at will to suit the type of check youere writing. ...,,54.99,http://www.google.com/base/feeds/snippets/14713665631931314183
846,encore software 11180 - monopoly here & now - win 98 me 2000 xp,encore software 11180 : this special anniversary edition celebrates 70 years of the world s most popular board game with a modern day equivalent to the traditional game. system requirements: operating system: windows(r) 98/me/xp processor: pentium(r ...,,18.97,http://www.google.com/base/feeds/snippets/9852496278444342781
847,miraizon cinematize 2,system requirements: a power macintosh g3 or later computer mac os x 10.2 or higher quicktime 6.0 or later approximately 2.5 mb of hard disk space (additional space is needed for extracted files) 128 mb or more of ram 256 mb or more of ram ...,,65.99,http://www.google.com/base/feeds/snippets/15911936238938935149
848,git 44 years of marvel fantastic 4 dvd-rom,,,42.99,http://www.google.com/base/feeds/snippets/7147648211015076337
849,fogware publishing weekly reader ls mastering high school 2008,developed by educational experts the weekly reader mastering high school learning system provides a complete and proven system for accelerated learning. all core subjects are covered with 86 of the best educational titles available. lessons are ...,,24.91,http://www.google.com/base/feeds/snippets/17520994730465780544
850,hp t1936aa uao digital sending software 4.0 (10 device license),hp dss 4.0 is the entry-level member of a family of server-based software products that enables paper documents to be incorporated into electronic business processes at the touch of a button. digitized information can be sent securely to network ...,hp,369.99,http://www.google.com/base/feeds/snippets/13986409474793202514
851,microvision development webexpress,webexpress gets you started with dozens of customizable templates so you can create professional looking web sites and be up on the web instantly. take orders right from your web site and sell products globally. post product information upcoming ...,,57.52,http://www.google.com/base/feeds/snippets/18029245320668853953
852,arcserve bkup protection suite exch r11.5 upg-v prod only,brightstor arcserve backup protection suite for exchange r11.5 upgrade from anyprevious version - multi-language - service pack 1 - product only,,2249.99,http://www.google.com/base/feeds/snippets/18364140307508478752
853,laurence juber homespun video adventures in fingerstyle guitar - video one,this challenging 70 min. session will propel your playing to new heights and open your ears to a myriad of possibilities for solo guitar. juber has played guitar for paul mccartney's wings as well as for tv and film soundtracks.,,22.13,http://www.google.com/base/feeds/snippets/17039169322199524210
854,buzby; breakin all the rules hermie and freinds- digital pr,join hermie and friends in an interactive adventure based on the hit video buzby the misbehaving bee. in five engaging activities children help lucy match flowers load the ferris wheel with the right type of bugs add scores in the bowling alley,,15.99,http://www.google.com/base/feeds/snippets/18404187604346548446
855,microsoft molpc csf sbe 3.0 order handling sbe 200pt - b7m-00283,,,103036.0,http://www.google.com/base/feeds/snippets/7802268590531702254
856,steinberg cubase studio 4 software music production software,cubase studio 4 - music production system for mac os x and windows xp special offer cubase studio 4 from steinberg is an audio/midi editor/recorder software program tailored to project studios and creative musicians. built around the same core ...,,399.99,http://www.google.com/base/feeds/snippets/257434657988780139
857,encore inc math advantage 2008,math advantage? 2008 was specially developed to supplement classroom curriculum by including great award-winning content that support state standards. in-depth lessons with sample problems and questions teach reinforce and track student pr,,33.89,http://www.google.com/base/feeds/snippets/17939626833908573527
858,magix entertainment corp. photostory on cd & dvd 5,magix photostory on cd & dvd 5 adds life to your photos: music fun animated motifs virtual camera movements zooms and great 3d effects make your slideshows more action-packed than any movie. system requirements: microsoft wind,,17.55,http://www.google.com/base/feeds/snippets/17707372056830171464
859,axis network camera 213 ptz - digital video camera ( 0220-004 ) (0220-004),axis network camera 213 ptz - digital video camera ( 0220-004 ) brand: axis communication inc. mpn: 0220-004 variant name: axis network camera 213 ptz - digital video camera ( 0220-004 ),,1420.79,http://www.google.com/base/feeds/snippets/12121003713992255160
860,belight swift publisher page layout software,system requirements: mac os x 10.3 or later. tiger compatible.,,39.99,http://www.google.com/base/feeds/snippets/17104623549372310375
861,sonicwall gms 1000 upgrade,sonicwall global management system (sonicwall gms) enables distributed enterprises and service providers to manage and monitor thousands of sonicwall internet security appliances from a central location with a powerful flexible and intuitive ...,,63074.12,http://www.google.com/base/feeds/snippets/9687887699930800156
862,adobe dreamweaver cs3 upgrade,system requirements powerpc g4 or g5 or intel core processor mac os x v10.4.8 512mb ram (1gb recommended) 1.4gb free hard-disk space (additional space required during installation) 1024 x 768 display resolution with 16-bit video card dvd-rom drive ...,,205.99,http://www.google.com/base/feeds/snippets/14736350815466474940
863,encore inc scooby doo glowing bug man,a mysterious glowing bug man has sabotaged the halls of the museum and until the havoc stops the museums doors will stay closed. scooby and the gang will not only keep your child entertained but will also enhance their learning experience. fea,,7.79,http://www.google.com/base/feeds/snippets/16894460490935798232
864,symantec 11859201 be sys recovery 7.0 win sbs ed media cd m/l,be sys recovery 7.0 win sbs ed media cd m/l,,31.98,http://www.google.com/base/feeds/snippets/18391195855196917401
865,freeverse burning monkey mahjong 3d,system requirements: mac os x 10.2.8+ 64 mb ram 60 mb hard drive space 16mb vram,,24.99,http://www.google.com/base/feeds/snippets/16699804671191247885
866,midisoft corporation guitar tool - worship edition,it is the most complete software for praise & worship guitar players with 1000 plus hymns included. it features a 3000 plus chord dictionary player editor metronome. the tuner supports many stringed instruments. imports lyric/chord text files ...,,43.36,http://www.google.com/base/feeds/snippets/17578507241939502542
867,star wars empire at war (mac intel),star wars: empire at war lets players rewrite history while they experience the aftermath of revenge of the sith. set a few years before the events of a new hope the game chronicles the start of the rebel alliance & darth vader's rise to power. ...,,49.99,http://www.google.com/base/feeds/snippets/13830033675761129549
868,sony media software acid pro 6 software music production software,acid pro 6 loop based music production software for windows special offer acid pro 6 from sony media software is a loop-based music creation tool that allows for the production of original royalty-free music. songs can be created tracks re-mixed ...,,299.95,http://www.google.com/base/feeds/snippets/7954126691882273345
869,spanish advantage 2007,easily learn to read write and speak spanish with spanish advantage 2007. includes over 140 lessons more than 1000 vocabulary words and phrases and fun interactive games. also includes pronunciation coaching and conjugation.,,28.99,http://www.google.com/base/feeds/snippets/14137502647216679305
870,global software publ na sudoku,millions of people buy newspapers for the daily sudoku puzzle a new addictive ritual as necessary a routine as that morning jolt of coffee! this program is chocked full of more than 20000 sudoku puzzles,,4.82,http://www.google.com/base/feeds/snippets/18264347410665748173
871,corel intervideo dvd copy 5 express software for windows authoring software,dvd copy 5 express software for windows the dvd copy 5 express software for windows from corel intervideo is an easy-to-use program that allows you to copy dvd discs. it features three-step operation making backups of discs a breeze. you'll even be ...,,29.95,http://www.google.com/base/feeds/snippets/8524288977169655479
872,tri synergy inc wisdom of the bible - holy land edition,easy to use bible study tools 12 english bibles 3 greek new testament bibles 21 foreign language bibles 8 dictionaries multimedia assets of maps hear bible passages listen to christian music. includes the messgae bible and the holy land ...,,16.01,http://www.google.com/base/feeds/snippets/16755727468265308879
873,microsoft onenote 2007 upgrade (pc),key features: professional content share your documents business integration better manage content owner's instructions...,,79.95,http://www.google.com/base/feeds/snippets/10248910023220043204
874,encore software 11140 - fate - win 2000 xp,encore software 11140 : live the adventurer's life in this character-based fantasy game. choose your character and pet companion as you journey through limitless caverns dungeons and tunnels and determine your destiny. system requirements: windows ...,,18.97,http://www.google.com/base/feeds/snippets/15030217405491356248
875,711-00011 microsoft entertainment pack - ( v. 2.0 ) - complete package - 1 user - pc - cd,microsoft 711-00011 : usually ships in 24 hours : : the microsoft entertainment pack for windows ce includes ten games that you can play against your computer or against an opponent with another handheld pc through the handheld pc's built-in ...,,23.57,http://www.google.com/base/feeds/snippets/13400964324486944178
876,cyberlink power director 3,super fast shipping - platinum reseller ratings - over 12 years in business,,9.99,http://www.google.com/base/feeds/snippets/17409160117322953940
877,avanquest usa llc britannica deluxe,encyclopædia britannica deluxe gives you the resources you need to explore the world in a fun and easy way. designed for adults and students alike this comprehensive reference library provides you with the most complete up-to date and in-depth ...,,26.11,http://www.google.com/base/feeds/snippets/16622880533554607802
878,business objects crystal reports xi,crystal reports gives you flexible and unconstrained control over data connectivity so you can satisfy end-user information requirements.,,459.99,http://www.google.com/base/feeds/snippets/18445465727364031756
879,encore software 10449 - high school advantage 2007 - win 98 me 2000 xp,encore software 10449 : high school advantage 2007 delivers the most award-winning content aligned with classroom curriculum. get the best results with over 3000 lessons and exercises in the core subjects. system requirements: windows 98se/me/2000 ...,,26.97,http://www.google.com/base/feeds/snippets/2328950736697317790
880,m-audio pro tools m-powered mpowered 7.3 software music production software,pro tools m-powered 7.3 - pro tools software for digidesign pro tools m-powered systems - mac os x and windows xp pro tools m-powered 7.3 from digidesign is a major update to its core software providing additional composition tools customizable user ...,,249.0,http://www.google.com/base/feeds/snippets/5408845339376590167
881,punch software pro platinum v 12.0,punch! professional home design platinum v12 adds improved performance and feature set to the already easy-to-use industry leader in home and landscape design. system requirements: intel pentium celeron xeon or centrino or amd,,87.61,http://www.google.com/base/feeds/snippets/17229680859570691562
882,destineer tropico 2: pirate cove,system requirements: macintosh computer with an 800 mhz or faster processor os x version 10.2.8 or higher 256 mb ram os x-compatible 32mb+ video card (graphics accelerator) cd/dvd-rom drive 1.8 gb free hard drive space,,29.99,http://www.google.com/base/feeds/snippets/11654629063147846560
883,apple software m9372z/a final cut express 2.0 upgrade,now optimized for the power mac g5 and mac os x panther apples feature-rich dv editing software is designed for the complete beginner aspiring filmmaker educator and experienced dv editor alike. create professional-quality video with final cut ...,apple software,79.99,http://www.google.com/base/feeds/snippets/251538724524961694
884,abacus software s461 train sim modeller for pc,microsoft train simulator brings the most realistic virtual train experience to the pc microsoft train simulator brings the most realistic virtual train experience to the pc. already ms train simulator is the number one selling simulator in europe. ...,abacus software,32.99,http://www.google.com/base/feeds/snippets/16600132802508901129
885,migo software digital vault 2005,digital vault 2005 will encrypt your files and folders using 256 bit encryption. digital vault 2005 makes it virtually impossible for hackers internet thieves and associates from getting to your personal information. you can encrypt files and ...,,24.58,http://www.google.com/base/feeds/snippets/16873990150005697074
886,home & landscape design center,the easiest way to plan your next project! all the tools you need to quickly and easily visualize your home improvement and landscape projects. whether you are remodeling your kitchen landscaping your yard or designing your dream home everything ...,,8.49,http://www.google.com/base/feeds/snippets/11248730528644543449
887,pinnacle mobile media organizer software for windows ipod software,mobile media organizer software for windows the mobile media organizer software for windows from pinnacle allows you to organize your digital media library. the software allows you to import manage and export digital media for use on your portable ...,,39.95,http://www.google.com/base/feeds/snippets/8110280389757211340
888,destineer inc 10328 scrabble mac 10.3.8 or later,play against one of eight challenging computer opponents or take on your friends and family in four different game modes. play the way you remember in classic mode race against the clock in blitz climb to the top in a tournament or set up a ...,destineer inc,28.16,http://www.google.com/base/feeds/snippets/18421148872586071492
889,clifford the big red dog - thinking adventures,children direct this skill-building journey through clifford's neighborhood looking for ways to make his party big fun! kids are presented with challenges that require them to use their problem solving skills to complete various steps. the ...,,8.95,http://www.google.com/base/feeds/snippets/12306142837405920435
890,global marketing partners easy video editor 2.0 - honest technology,use video editor 2.0 to manage edit and organize your home movies or other video files with just a few easy steps. supports virtually all video formats: avi dv-avi mpeg wmv and asf for input an output. streaming output (wmv) is supported for ...,,25.21,http://www.google.com/base/feeds/snippets/17230198637846961402
891,power production storyboard quick 5 software for mac and windows animation software,storyboard quick 5 software for mac and windows storyboard quick 5 from power production is a quick and easy way to create storyboards for film music videos commercials and other projects. the software is simple to use and features pre-drawn props ...,,299.0,http://www.google.com/base/feeds/snippets/10217306837122444015
892,knowledge adventure 20033 jumpstart reading with karaoke,along with val and favorite jumpstart friends children enjoy eight beginning reading activities helping them become enthusiastic and confident readers. jumpstart reading with karaoke is a new and effective way to help children develop important ...,knowledge adventure,19.99,http://www.google.com/base/feeds/snippets/18387170188665857199
893,student home learning system,educational software for students grades 2-12 featuring: ? 200 educational software titles ? 20000 lessons ? activities & q&a's ? 20 hours of dvd videos ? 200 hours of audio books. ? covers curriculum grades 2-12 ages 7-12 ? excell,,109.99,http://www.google.com/base/feeds/snippets/18368735287693525011
894,instant immersion language lab deluxe edition,overview peerless powerful and popularly priced the new and improved instant immersion language lab is the award-winning instructional software suite that talks your language! the user-friendly language immersion for home and travel that will ...,,14.9,http://www.google.com/base/feeds/snippets/12543046747030237240
895,phantom efx reel deal slots v 2.0,phantom's ultra realistic slots experience continues with reel deal slots 2nd vol. all new machines prize vaults prizes enhanced bonus games statistic tracking and vip points make slots 2nd vol. a cutting edge success. also featured are 50 uniqu,,7.36,http://www.google.com/base/feeds/snippets/16750826951044664483
896,versacheck(r) corporate 2005,versacheck corporate 2005 integrates seamlessly with your existing financial software. import records from your financial software or print data-filled checks directly through quickpass the new powerful versacheck virtual print engine for quicken ...,,129.99,http://www.google.com/base/feeds/snippets/16318554501475861433
897,apple garageband jam pack: symphony orchestra,system requirements requires garageband (installed with ilife '04 or '05)* logic express 7 or logic pro 7. soundtrack supports loops only in jam packs. macintosh computer with g3 600mhz processor or higher to use apple loops (g4 or g5 required for ...,,95.99,http://www.google.com/base/feeds/snippets/4178014773187756948
898,delorme mapping topo usa 6.0 west region,wouldn?t it be nice to always have exactly the right kind of map whatever your needs may be? you will with the uniquely versatile delorme atlas & gazetteer series. these topographic atlases cover individual states with the most comprehensive ...,,43.36,http://www.google.com/base/feeds/snippets/17907379108807127194
899,microsoft 059-03871 molpc word sa,molpc word sa,,111.78,http://www.google.com/base/feeds/snippets/18365507478568694929
900,punch software 17100 punch! super home suite,our bestselling premium home design software with professional yet easy-to-use features! 17100 punch software,punch software,45.99,http://www.google.com/base/feeds/snippets/10121034673222484873
901,microsoft office visio standard 2007 (pc),key features: visualize complex info pro-quality designs convenient templates communicate using diagrams works w/ other office apps highly customizable ...,,249.95,http://www.google.com/base/feeds/snippets/9807438286656285076
902,topics entertainment instant play guitar deluxe v2.0,,,31.06,http://www.google.com/base/feeds/snippets/18171290245464117932
903,nuance communications inc. ibm viavoice advanced v.10,designed as a powerful productivity tool viavoice for windows advanced edition release 10 provides enhanced ease-of-use features for dictation and voice command of pc applications. a new speech engine can provide exceptional accuracy. customizable ...,,57.54,http://www.google.com/base/feeds/snippets/17374298119474236406
904,abacus train sim modeler,microsoft train simulator brings the most realistic virtual train experience to the pc. already ms train simulator is the number one selling simulator in europe. and by all indications microsoft train simulator (ts) is a bestseller since it was ...,,29.84,http://www.google.com/base/feeds/snippets/17691332503246508957
905,adobe 42050106 acrobat distiller svr v6-cd sun 100u,acrobat distiller svr v6-cd sun 100u 42050106 adobe,adobe,5399.99,http://www.google.com/base/feeds/snippets/18395209041486825295
906,print shop deluxe 21,overview when you're ready to add a creative touch to your photos and other digital images then print shop 21 deluxe is for you. with over 320000 images and graphics plus another 17500 project templates print shop 21 deluxe gives you everything ...,,44.9,http://www.google.com/base/feeds/snippets/1803780371601211439
907,fogware publishing middle school life science - classification & ecology,learn about the five kingdoms of life as well as the ecology of forests grasslands ponds deserts swamps seashores and man-made communities. features: interactive tutoring printable tests to monitor progress,,6.84,http://www.google.com/base/feeds/snippets/16630396354315555450
908,super collapse! 3,product requirements: mac os x 10.2.8 through 10.4 g3 400mhz or intel core processor 128mb ram,,22.99,http://www.google.com/base/feeds/snippets/9000601847258285543
909,the printshop v22 deluxe,overview create professional projects with all the tools you need in one complete package! this powerful version of the print shop deluxe is loaded with all of your favorite features and even more valuable tools and programs than ever before. ...,,29.9,http://www.google.com/base/feeds/snippets/10500380486679990055
910,s65-00393 microsoft virtual pc for mac - ( v. 7.0 ) - w/ windows 2000 - complete package -,microsoft s65-00393 : usually ships in 24 hours : in stock : expand the power of your mac with microsoft virtual pc for mac version 7 the application that makes it possible for you to access pc-only software files networks and devices from your ...,,238.48,http://www.google.com/base/feeds/snippets/13442788600745771907
911,encore software 11192 - scrabble champion edition - win 98 me 2000 xp,encore software 11192 : take the challenge of making the best use of 7 letter tiles for just the right combiantion of wordplay competition and fun. system requirements: operating system: windows 98/me/xp processor: pentium ii 333 mhz memory: 32 mb ...,,18.97,http://www.google.com/base/feeds/snippets/13499930330802525158
912,encore software 13790 - super granny 3 - win 98 me 2000 xp vista,encore software 13790 : super granny's precious kitties are in an old-world theme park and she must rescue them before they get snatched by her enemies! system requirements: windows 98/me/2000 sp4/xp (home & pro) sp2/vista¹ pentium ii 400 mhz or ...,,18.97,http://www.google.com/base/feeds/snippets/5477812729338266692
913,cakewalk sonar home studio 6 software music production software,sonar home studio 6 - music production software for windows xp/vista special offer sonar home studio 6 from cakewalk is multi-track recording/editing software perfect for musicians taking the first step into digital recording. the software comes ...,,99.0,http://www.google.com/base/feeds/snippets/15648850844085647958
914,south park chef's luv shack,compete with your friends in dozens of mini-games that test your south park gaming skills! it features dozens of incredibly fun mini-games!,,6.95,http://www.google.com/base/feeds/snippets/11648097795915093399
915,emedia eg04025 intermediate guitar method - complete package,learn to play lead guitar and more! everything you need to take your playing beyond basic chords/melodies. new techniques are demonstrated in over 175 lessons with full-motion video variable-speed. emedia's intermediate guitar method interactive/ ...,emedia,53.99,http://www.google.com/base/feeds/snippets/18423412970630780827
916,mariner software macjournal v4,macjournal 4 is the world's most popular journaling software for the macintosh. easily create a personal journal with macjournals simple-to-use interface with two level security (password protection and aes-256 encryption). recording daily ideas in ...,,39.99,http://www.google.com/base/feeds/snippets/13703162595446844265
