id_amzn,id_g,y
b000nknb44,http://www.google.com/base/feeds/snippets/5978521375376689048,1
b000nknb62,http://www.google.com/base/feeds/snippets/13773294714940805969,1
b000nkpf7u,http://www.google.com/base/feeds/snippets/18308374908816476565,1
b000nlwxii,http://www.google.com/base/feeds/snippets/18046511712294457433,1
b000nvkyse,http://www.google.com/base/feeds/snippets/1492097838915695810,1
b000nvspyo,http://www.google.com/base/feeds/snippets/17346668920138765245,1
b000nwsclo,http://www.google.com/base/feeds/snippets/18404168006486239466,1
b000o39tgo,http://www.google.com/base/feeds/snippets/11742689310169054682,1
b000o39tgo,http://www.google.com/base/feeds/snippets/17939626833908573527,1
b000o39u3g,http://www.google.com/base/feeds/snippets/13023052343955574084,1
b000o39u8q,http://www.google.com/base/feeds/snippets/12958721621590299185,1
b000o39u8q,http://www.google.com/base/feeds/snippets/5609692463569230619,1
b000o3bgh4,http://www.google.com/base/feeds/snippets/5477812729338266692,1
b000o3bj3k,http://www.google.com/base/feeds/snippets/12942134175594025487,1
b000o3ek2m,http://www.google.com/base/feeds/snippets/18295506345742178609,1
b000o8g7z0,http://www.google.com/base/feeds/snippets/2442636071527910651,1
b000o8gs3g,http://www.google.com/base/feeds/snippets/4395553239306869895,1
b000om7diq,http://www.google.com/base/feeds/snippets/11294551601294188336,1
b000om7diq,http://www.google.com/base/feeds/snippets/17708766593513600591,1
b000om7diq,http://www.google.com/base/feeds/snippets/5216140459207502478,1
b000om8fba,http://www.google.com/base/feeds/snippets/10686405526722482213,1
b000ov0gao,http://www.google.com/base/feeds/snippets/18371601730045221642,1
b000ov404w,http://www.google.com/base/feeds/snippets/18304611545439824631,1
b000ovft92,http://www.google.com/base/feeds/snippets/10720405921949933758,1
b000oziaz8,http://www.google.com/base/feeds/snippets/15207825953028155236,1
b000ozibhk,http://www.google.com/base/feeds/snippets/18418631443367666576,1
b000ozjtoo,http://www.google.com/base/feeds/snippets/13637950682292849732,1
b000p49vis,http://www.google.com/base/feeds/snippets/17360430673200796553,1
b000p4tc82,http://www.google.com/base/feeds/snippets/18172308291108986699,1
b000p5in5e,http://www.google.com/base/feeds/snippets/17334196774609191985,1
b000p9cr34,http://www.google.com/base/feeds/snippets/18421148872586071492,1
b000p9eqva,http://www.google.com/base/feeds/snippets/13127837519859196528,1
b000pg7ha0,http://www.google.com/base/feeds/snippets/15026147703472509135,1
b000pg8kxs,http://www.google.com/base/feeds/snippets/13312621869477195220,1
b000ph8xs4,http://www.google.com/base/feeds/snippets/8417237654939994137,1
b000piht7e,http://www.google.com/base/feeds/snippets/17817863026849640364,1
b000pihtec,http://www.google.com/base/feeds/snippets/13778334917246964953,1
b000pijszk,http://www.google.com/base/feeds/snippets/18054567164113625813,1
b000q1pyv8,http://www.google.com/base/feeds/snippets/18171290245464117932,1
b000q71qqy,http://www.google.com/base/feeds/snippets/17293813878683470763,1
b000qclgqo,http://www.google.com/base/feeds/snippets/6176694480450258174,1
b000qctqne,http://www.google.com/base/feeds/snippets/18375765231096501819,1
b000qeitty,http://www.google.com/base/feeds/snippets/14918356353168654855,1
b000qfrt4o,http://www.google.com/base/feeds/snippets/17229680859570691562,1
b000qjrska,http://www.google.com/base/feeds/snippets/18371727039035112852,1
b000qs8n64,http://www.google.com/base/feeds/snippets/18422266773656246362,1
b000qtu1ay,http://www.google.com/base/feeds/snippets/18391195855196917401,1
b000qv5xqy,http://www.google.com/base/feeds/snippets/18391914133104937904,1
b000qxdj0y,http://www.google.com/base/feeds/snippets/11808064350838387307,1
b000r1cs5w,http://www.google.com/base/feeds/snippets/17872821788401002421,1
b000r1g844,http://www.google.com/base/feeds/snippets/13637950682292849732,1
b000ra20uq,http://www.google.com/base/feeds/snippets/594191839879876004,1
b000ra3l3g,http://www.google.com/base/feeds/snippets/6628446350064818078,1
b000ra5bl6,http://www.google.com/base/feeds/snippets/14007011703509063417,1
b000ra5bmk,http://www.google.com/base/feeds/snippets/16908015325729489564,1
b000ra778g,http://www.google.com/base/feeds/snippets/1503028931039652298,1
b000ra77bs,http://www.google.com/base/feeds/snippets/4432724463066898018,1
b000rgxto6,http://www.google.com/base/feeds/snippets/18107239556630917796,1
b000ri161w,http://www.google.com/base/feeds/snippets/4601529828088226069,1
b000rlqnr6,http://www.google.com/base/feeds/snippets/16687635820409313347,1
b000ro5o7s,http://www.google.com/base/feeds/snippets/12991998923940483779,1
b000ro5o7s,http://www.google.com/base/feeds/snippets/7129140322149464777,1
b000rwdd9q,http://www.google.com/base/feeds/snippets/13813465547037122851,1
b000s5x3q0,http://www.google.com/base/feeds/snippets/17919905528679711200,1
b000s8jxpc,http://www.google.com/base/feeds/snippets/18415890873747923115,1
b000saufbg,http://www.google.com/base/feeds/snippets/18225778049143407208,1
b000sqnbp2,http://www.google.com/base/feeds/snippets/18309926777977827139,1
b000szzpi4,http://www.google.com/base/feeds/snippets/17036928989465404370,1
b000tilkq6,http://www.google.com/base/feeds/snippets/5964541247628078613,1
b000tl4qb4,http://www.google.com/base/feeds/snippets/1949229857064458441,1
b000trgqqg,http://www.google.com/base/feeds/snippets/16874485945364761422,1
b000ub66ha,http://www.google.com/base/feeds/snippets/15897742829993345210,1
b000ub6avc,http://www.google.com/base/feeds/snippets/7795796130761039507,1
b000ujw3ss,http://www.google.com/base/feeds/snippets/3469210017983673758,1
b000v05f4k,http://www.google.com/base/feeds/snippets/18304228419567401310,1
b000v7rij8,http://www.google.com/base/feeds/snippets/16778737466501327415,1
